3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	3350.00	
3350.00	3350.00	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	
3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	
3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	
3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	
3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	
3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	
3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	
3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	
3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	3350.01	
